iter	Logloss
340	0.0007199514677
341	0.0007186294946
342	0.0007168560105
343	0.0007137245794
344	0.000712431951
345	0.0007088686917
346	0.0007065127419
347	0.000703795186
348	0.000697355086
349	0.0006945611752
350	0.0006896476818
351	0.0006878608838
352	0.0006856462643
353	0.0006837438533
354	0.0006808983268
355	0.0006781341726
356	0.0006748944794
357	0.0006691781626
358	0.000666467417
359	0.0006628583285
360	0.0006624181414
361	0.0006590123372
362	0.0006569347901
363	0.0006532838966
364	0.0006530282417
365	0.0006513667333
366	0.0006492090187
367	0.0006469487304
368	0.0006414928731
369	0.0006387002803
370	0.0006362221902
371	0.0006339911645
372	0.0006337447811
373	0.0006284967776
374	0.000623606973
375	0.0006222589616
376	0.000620617132
377	0.0006195008951
378	0.000618724225
379	0.0006167251979
380	0.0006165924734
381	0.0006139611822
382	0.0006130762344
383	0.0006129256876
384	0.0006084829193
385	0.0006082943147
386	0.0006041579782
387	0.0006005511998
388	0.0005989961612
389	0.0005988054947
390	0.0005975397686
391	0.0005961632941
392	0.0005951497266
393	0.0005946615555
394	0.0005916070746
395	0.0005907105642
396	0.0005851012279
397	0.0005830210806
398	0.000580852427
399	0.0005802457543
400	0.0005787556622
401	0.0005758914742
402	0.0005748539608
403	0.0005728007847
404	0.0005682841862
405	0.0005652497984
406	0.0005638614775
407	0.0005620723968
408	0.0005600112939
409	0.0005594967459
410	0.0005591262451
411	0.0005578435326
412	0.0005540422895
413	0.0005524940695
414	0.000550833394
415	0.0005502939313
416	0.0005483271
417	0.0005459692761
418	0.0005454964346
419	0.0005441397722
420	0.0005413112222
421	0.0005393990558
422	0.0005387952615
423	0.0005369610025
424	0.0005352005581
425	0.0005339590947
426	0.0005319658003
427	0.0005315811805
428	0.000527077449
429	0.0005258442929
430	0.0005249935516
431	0.0005233708663
432	0.0005219786432
433	0.000519671337
434	0.0005166115541
435	0.0005148252923
436	0.000512635075
437	0.0005108937342
438	0.0005088367479
439	0.0005080525995
440	0.0005068727123
441	0.0005051456954
442	0.0005031976114
443	0.0005013504335
444	0.0004995059438
445	0.000497946857
446	0.0004962673499
447	0.0004946814243
448	0.000493189922
449	0.0004917945867
450	0.000490491163
451	0.0004897505697
452	0.0004882236957
453	0.0004850970289
454	0.0004821708673
455	0.0004778132116
456	0.0004776927103
457	0.0004763989662
458	0.0004738769935
459	0.0004737693767
460	0.0004720528872
461	0.0004710463929
462	0.0004668569044
463	0.0004663254326
464	0.0004653837842
465	0.0004637177414
466	0.0004610594938
467	0.0004599755188
468	0.0004579896985
469	0.0004576609059
470	0.0004564102298
471	0.0004550682244
472	0.0004535132188
473	0.0004489805012
474	0.0004479905125
475	0.0004453704423
476	0.0004445649075
477	0.0004433248226
478	0.0004407278286
479	0.0004400865685
480	0.0004383850311
481	0.0004367894578
482	0.0004356119423
483	0.0004343231661
484	0.0004334390785
485	0.0004317904344
486	0.0004303949972
487	0.0004290993912
488	0.0004287341342
489	0.0004265994402
490	0.0004254792982
491	0.0004239194249
492	0.0004215639144
493	0.000419990795
494	0.0004185568757
495	0.0004176655072
496	0.0004164628955
497	0.0004163852386
498	0.0004153378427
499	0.0004140324756
500	0.0004119924975
501	0.0004113090523
502	0.000408258493
503	0.0004061575934
504	0.0004048887913
505	0.0004039991625
506	0.0004018729898
507	0.000400560682
508	0.0003977323447
509	0.0003974716845
510	0.0003939862448
511	0.0003926132641
512	0.0003894633031
513	0.0003826576461
514	0.0003816794699
515	0.0003814863712
516	0.0003805665858
517	0.0003788268799
518	0.0003764019189
519	0.0003744700366
520	0.0003722226913
521	0.0003717206917
522	0.0003706308181
523	0.0003674629476
524	0.000366516495
525	0.0003656540032
526	0.0003647370944
527	0.0003642953556
528	0.0003624820825
529	0.0003609336291
530	0.0003585067022
531	0.0003564465811
532	0.0003551755233
533	0.0003532438925
534	0.0003517174242
535	0.00035093733
536	0.0003484799876
537	0.0003477996779
538	0.0003468063156
539	0.0003446942874
540	0.0003436216659
541	0.0003428116079
542	0.000342696591
543	0.0003413842424
544	0.0003406049623
545	0.0003398892205
546	0.0003387020132
547	0.000338330042
548	0.0003362714008
549	0.0003346822223
550	0.0003341045236
551	0.0003336130375
552	0.0003273065412
553	0.0003258187389
554	0.0003248586497
555	0.0003228024619
556	0.0003224615282
557	0.0003210426991
558	0.0003205394263
559	0.0003168413338
560	0.0003162953305
561	0.0003157893071
562	0.0003147423897
563	0.000314302793
564	0.0003128267107
565	0.0003122982201
566	0.000310820162
567	0.0003100270542
568	0.0003083255012
569	0.0003079143143
570	0.0003052911536
571	0.0003038735165
572	0.0003023157941
573	0.0003012103168
574	0.0003006840628
575	0.0003002156415
576	0.0002993452447
577	0.0002989814598
578	0.0002981038537
579	0.0002978248052
580	0.000296444505
581	0.0002957276304
582	0.0002951109194
583	0.0002942557007
584	0.0002931149888
585	0.0002929077463
586	0.0002915340888
587	0.0002906788901
588	0.0002899744496
589	0.0002892797244
590	0.0002885910042
591	0.0002881124076
592	0.000286818379
593	0.0002862701403
594	0.0002855205922
595	0.0002852778276
596	0.0002842199804
597	0.0002833375394
598	0.0002821849385
599	0.0002813602788
600	0.0002808032263
601	0.0002806176507
602	0.0002797329328
603	0.0002790222064
604	0.0002786679323
605	0.0002781378315
606	0.0002779751475
607	0.0002776777298
608	0.0002773187836
609	0.0002767841896
610	0.0002766310147
611	0.0002757583761
612	0.0002735594669
613	0.000272067511
614	0.000271469495
615	0.0002697819606
616	0.0002692066206
617	0.0002689034402
618	0.0002680373136
619	0.0002672188907
620	0.0002670606707
621	0.0002643475045
622	0.0002639400331
623	0.0002636587347
624	0.0002630490042
625	0.0002627118851
626	0.000262544896
627	0.0002620009207
628	0.0002617546058
629	0.0002613150777
630	0.0002611521216
631	0.0002595932528
632	0.0002583736083
633	0.0002579059839
634	0.000256510095
635	0.0002563693551
636	0.00025490537
637	0.0002540915878
638	0.0002530568266
639	0.0002516849265
640	0.0002499068054
641	0.0002491784099
642	0.0002489219241
643	0.0002476363291
644	0.0002465920142
645	0.0002459754342
646	0.0002457333991
647	0.0002456130927
648	0.000244435409
649	0.0002440466907
650	0.0002436109086
651	0.0002424763724
652	0.0002414621692
653	0.0002413531724
654	0.0002399269914
655	0.0002388996604
656	0.0002383678653
657	0.0002381948992
658	0.0002380999373
659	0.0002377390223
660	0.0002364817176
661	0.0002355094624
662	0.0002353331438
663	0.0002349062629
664	0.0002328559085
665	0.0002323747897
666	0.0002322820515
667	0.0002312588985
668	0.0002294046927
669	0.0002293209413
670	0.0002288589622
671	0.0002257342427
672	0.0002249200952
673	0.0002242128289
674	0.0002237336719
675	0.0002235058562
676	0.0002228570648
677	0.0002200585835
678	0.0002190997559
679	0.0002186788173
680	0.0002181957498
681	0.0002180120841
682	0.0002178977942
683	0.0002175338034
684	0.0002168831075
685	0.0002158380873
686	0.0002157585622
687	0.0002139361695
688	0.0002135456919
689	0.000213385385
690	0.0002125914315
691	0.0002108756771
692	0.0002107404828
693	0.0002103046742
694	0.0002101596516
695	0.0002097997578
696	0.0002092405339
697	0.0002077163371
698	0.0002073504579
699	0.0002057025866
700	0.0002048385377
701	0.0002047090651
702	0.0002043899478
703	0.0002032783288
704	0.0002030321984
705	0.0002024626162
706	0.0002009266502
707	0.0002007387533
708	0.0002005544357
709	0.0001992830296
710	0.0001992094693
711	0.0001990693683
712	0.0001985082515
713	0.0001984476973
714	0.0001978587814
715	0.0001965529508
716	0.0001961335032
717	0.0001953827375
718	0.0001940701914
719	0.0001937825027
720	0.000193461588
721	0.0001933275142
722	0.0001931503629
723	0.0001930615969
724	0.0001916743328
725	0.0001913843842
726	0.0001913303397
727	0.0001912886277
728	0.0001911021288
729	0.0001910579348
730	0.0001906268372
731	0.0001904970249
732	0.0001904558485
733	0.0001902930188
734	0.0001893042352
735	0.0001892043959
736	0.0001889065961
737	0.0001887526384
738	0.0001884893537
739	0.0001879277254
740	0.0001876498117
741	0.0001871614284
742	0.0001871194313
743	0.0001860604222
744	0.0001857803673
745	0.0001857298579
746	0.0001856008751
747	0.0001854747514
748	0.0001851720516
749	0.0001846608848
750	0.0001844857405
751	0.0001841945821
752	0.0001841582204
753	0.0001832849563
754	0.0001831796636
755	0.0001829058391
756	0.0001828080257
757	0.0001820617727
758	0.0001818322506
759	0.0001816176999
760	0.0001812399401
761	0.0001802977159
762	0.0001795990413
763	0.0001794812616
764	0.000179381366
765	0.0001792164148
766	0.0001789926019
767	0.000178749654
768	0.0001784307611
769	0.0001783183958
770	0.0001782344868
771	0.0001781988677
772	0.0001779329628
773	0.0001776424973
774	0.0001772776374
775	0.0001766905113
776	0.0001752403682
777	0.0001747667379
778	0.0001744186677
779	0.0001742703886
780	0.0001733948955
781	0.0001728736556
782	0.0001727557642
783	0.0001725406126
784	0.0001714056043
785	0.000170431274
786	0.0001701066875
787	0.0001700176897
788	0.000169462459
789	0.0001693374446
790	0.000169103974
791	0.0001688363759
792	0.000168503447
793	0.000168077225
794	0.0001677574377
795	0.0001676621293
796	0.0001673399876
797	0.0001668780921
798	0.000166668739
799	0.0001662295515
800	0.0001659067249
801	0.0001655432508
802	0.000165253259
803	0.0001646660166
804	0.0001643301556
805	0.0001640405545
806	0.0001639298169
807	0.000163193936
808	0.0001629516639
809	0.0001628572655
810	0.0001626798027
811	0.0001614646388
812	0.0001610215307
813	0.0001605846592
814	0.0001600630549
815	0.0001591772762
816	0.0001590810568
817	0.0001587220481
818	0.0001581175534
819	0.0001580358224
820	0.0001579585864
821	0.0001578472096
822	0.0001575281941
823	0.0001572243836
824	0.0001569510879
825	0.0001566603388
826	0.0001559075053
827	0.0001554410057
828	0.0001551686075
829	0.0001544580924
830	0.0001543898542
831	0.0001539921311
832	0.0001536952152
833	0.0001532965987
834	0.0001531841368
835	0.0001521980079
836	0.0001521357373
837	0.0001518721638
838	0.0001516758203
839	0.0001515989475
840	0.0001514899061
841	0.0001514255374
842	0.0001513410396
843	0.0001511975823
844	0.000151082353
845	0.0001507043807
846	0.0001506750737
847	0.0001504467346
848	0.0001500843809
849	0.0001498341393
850	0.00014868413
851	0.0001484493139
852	0.0001481923404
853	0.0001478516105
854	0.0001474058215
855	0.0001468809172
856	0.000146807394
857	0.0001466947967
858	0.0001462278736
859	0.00014601738
860	0.0001455557708
861	0.0001452319555
862	0.0001448234145
863	0.000144777375
864	0.0001447062813
865	0.0001445710428
866	0.0001433649163
867	0.0001424957729
868	0.0001423302335
869	0.0001422681473
870	0.0001420560679
871	0.0001417557028
872	0.0001414308148
873	0.0001410714805
874	0.0001408477372
875	0.0001401697688
876	0.000139915006
877	0.0001398856772
878	0.0001390699456
879	0.0001389077691
880	0.0001387158217
881	0.0001382942271
882	0.0001374559214
883	0.0001368494718
884	0.0001367308536
885	0.0001359884296
886	0.0001353840268
887	0.0001347743615
888	0.0001346673822
889	0.0001346155289
890	0.0001342996547
891	0.000134021924
892	0.0001339487479
893	0.0001335278047
894	0.0001334782106
895	0.0001334149417
896	0.0001328318594
897	0.0001325847137
898	0.0001325251559
899	0.000132274212
900	0.0001321564017
901	0.0001318829162
902	0.0001317554288
903	0.0001315985247
904	0.0001314084885
905	0.0001313167117
906	0.0001308337713
907	0.0001304584936
908	0.0001299450894
909	0.0001297881111
910	0.0001294076823
911	0.0001293071798
912	0.0001292111366
913	0.0001287109712
914	0.0001283271099
915	0.0001280500128
916	0.0001280086108
917	0.0001279502629
918	0.0001279071792
919	0.000127855909
920	0.0001277127933
921	0.0001274091221
922	0.0001273654566
923	0.0001271617885
924	0.0001268930466
925	0.000126300449
926	0.0001262132092
927	0.0001254661728
928	0.0001252983722
929	0.0001252068988
930	0.0001250992141
931	0.0001250225703
932	0.0001249327078
933	0.0001249040864
934	0.0001246537748
935	0.0001245177356
936	0.000124434401
937	0.0001242671993
938	0.0001242024345
939	0.0001241675891
940	0.000124136686
941	0.0001240302408
942	0.0001239227191
943	0.0001237911251
944	0.0001234828271
945	0.0001234221198
946	0.0001233259142
947	0.000123188004
948	0.0001229723579
949	0.0001228688517
950	0.0001224239442
951	0.0001221526559
952	0.0001221306614
953	0.0001220520387
954	0.0001220151351
955	0.0001213806254
956	0.0001210739267
957	0.0001208392122
958	0.0001207252159
959	0.0001204876202
960	0.000120361246
961	0.0001202769574
962	0.0001200131239
963	0.0001197381256
964	0.0001187228858
965	0.0001185903732
966	0.0001185485613
967	0.0001185039027
968	0.00011804401
969	0.0001179881254
970	0.0001176810154
971	0.0001171738987
972	0.0001169130137
973	0.0001167424476
974	0.0001166485255
975	0.0001163876639
976	0.0001162001754
977	0.0001160873439
978	0.0001159202733
979	0.000115806456
980	0.0001156991841
981	0.0001156106002
982	0.0001155707123
983	0.0001153944692
984	0.0001151830897
985	0.0001151209837
986	0.0001149730563
987	0.0001143030245
988	0.0001138720907
989	0.0001137920315
990	0.0001134661547
991	0.0001130719174
992	0.0001129225306
993	0.0001128237033
994	0.0001127419767
995	0.0001126903978
996	0.000112605311
997	0.0001124175782
998	0.000112212891
999	0.0001118151996
